,Plant_Id,Combined_Heat_And_Power_Plant,Plant_Name,Operator_Name,Operator_Id,Plant_State,Naics_Code,Sector_Name,Reported_Prime_Mover,Month_Year,Mmbtu,Netgen,Region
0,57758,N,Mount Saint Mary's,Constellation Solar Horizons LLC,57065,MD,22,NAICS-22 Non-Cogen,PV,1/2020,9288,1043,C
1,57758,N,Mount Saint Mary's,Constellation Solar Horizons LLC,57065,MD,22,NAICS-22 Non-Cogen,PV,2/2020,18006,2022,C
2,57758,N,Mount Saint Mary's,Constellation Solar Horizons LLC,57065,MD,22,NAICS-22 Non-Cogen,PV,3/2020,14649,1645,C
3,57758,N,Mount Saint Mary's,Constellation Solar Horizons LLC,57065,MD,22,NAICS-22 Non-Cogen,PV,4/2020,16100,1808,C
4,57758,N,Mount Saint Mary's,Constellation Solar Horizons LLC,57065,MD,22,NAICS-22 Non-Cogen,PV,5/2020,18166,2040,C
5,57758,N,Mount Saint Mary's,Constellation Solar Horizons LLC,57065,MD,22,NAICS-22 Non-Cogen,PV,6/2020,20107,2258,C
6,57758,N,Mount Saint Mary's,Constellation Solar Horizons LLC,57065,MD,22,NAICS-22 Non-Cogen,PV,7/2020,20642,2318,C
7,57758,N,Mount Saint Mary's,Constellation Solar Horizons LLC,57065,MD,22,NAICS-22 Non-Cogen,PV,8/2020,18193,2043,C
8,57758,N,Mount Saint Mary's,Constellation Solar Horizons LLC,57065,MD,22,NAICS-22 Non-Cogen,PV,9/2020,16252,1825,C
9,57758,N,Mount Saint Mary's,Constellation Solar Horizons LLC,57065,MD,22,NAICS-22 Non-Cogen,PV,10/2020,13260,1489,C
10,57758,N,Mount Saint Mary's,Constellation Solar Horizons LLC,57065,MD,22,NAICS-22 Non-Cogen,PV,11/2020,11479,1289,C
11,57758,N,Mount Saint Mary's,Constellation Solar Horizons LLC,57065,MD,22,NAICS-22 Non-Cogen,PV,12/2020,8531,958,C
12,58408,N,Maryland Solar,"CD Arevon USA, Inc.",61230,MD,22,NAICS-22 Non-Cogen,PV,1/2020,15219,1709,C
13,58408,N,Maryland Solar,"CD Arevon USA, Inc.",61230,MD,22,NAICS-22 Non-Cogen,PV,2/2020,15290,1717,C
14,58408,N,Maryland Solar,"CD Arevon USA, Inc.",61230,MD,22,NAICS-22 Non-Cogen,PV,3/2020,23376,2625,C
15,58408,N,Maryland Solar,"CD Arevon USA, Inc.",61230,MD,22,NAICS-22 Non-Cogen,PV,4/2020,26840,3014,C
16,58408,N,Maryland Solar,"CD Arevon USA, Inc.",61230,MD,22,NAICS-22 Non-Cogen,PV,5/2020,29769,3343,C
17,58408,N,Maryland Solar,"CD Arevon USA, Inc.",61230,MD,22,NAICS-22 Non-Cogen,PV,6/2020,34899,3919,C
18,58408,N,Maryland Solar,"CD Arevon USA, Inc.",61230,MD,22,NAICS-22 Non-Cogen,PV,7/2020,36199,4065,C
19,58408,N,Maryland Solar,"CD Arevon USA, Inc.",61230,MD,22,NAICS-22 Non-Cogen,PV,8/2020,30571,3433,C
20,58408,N,Maryland Solar,"CD Arevon USA, Inc.",61230,MD,22,NAICS-22 Non-Cogen,PV,9/2020,26893,3020,C
21,58408,N,Maryland Solar,"CD Arevon USA, Inc.",61230,MD,22,NAICS-22 Non-Cogen,PV,10/2020,21978,2468,C
22,58408,N,Maryland Solar,"CD Arevon USA, Inc.",61230,MD,22,NAICS-22 Non-Cogen,PV,11/2020,18398,2066,C
23,58408,N,Maryland Solar,"CD Arevon USA, Inc.",61230,MD,22,NAICS-22 Non-Cogen,PV,12/2020,11015,1237,C
24,59851,N,Great Bay Solar 1,Great Bay Solar I LLC,59633,MD,22,NAICS-22 Non-Cogen,PV,1/2020,71659,8047,E
25,59851,N,Great Bay Solar 1,Great Bay Solar I LLC,59633,MD,22,NAICS-22 Non-Cogen,PV,2/2020,73137,8213,E
26,59851,N,Great Bay Solar 1,Great Bay Solar I LLC,59633,MD,22,NAICS-22 Non-Cogen,PV,3/2020,98222,11030,E
27,59851,N,Great Bay Solar 1,Great Bay Solar I LLC,59633,MD,22,NAICS-22 Non-Cogen,PV,4/2020,113245,12717,E
28,59851,N,Great Bay Solar 1,Great Bay Solar I LLC,59633,MD,22,NAICS-22 Non-Cogen,PV,5/2020,125409,14083,E
29,59851,N,Great Bay Solar 1,Great Bay Solar I LLC,59633,MD,22,NAICS-22 Non-Cogen,PV,6/2020,128811,14465,E
30,59851,N,Great Bay Solar 1,Great Bay Solar I LLC,59633,MD,22,NAICS-22 Non-Cogen,PV,7/2020,126166,14168,E
31,59851,N,Great Bay Solar 1,Great Bay Solar I LLC,59633,MD,22,NAICS-22 Non-Cogen,PV,8/2020,105275,11822,E
32,59851,N,Great Bay Solar 1,Great Bay Solar I LLC,59633,MD,22,NAICS-22 Non-Cogen,PV,9/2020,95889,10768,E
33,59851,N,Great Bay Solar 1,Great Bay Solar I LLC,59633,MD,22,NAICS-22 Non-Cogen,PV,10/2020,85399,9590,E
34,59851,N,Great Bay Solar 1,Great Bay Solar I LLC,59633,MD,22,NAICS-22 Non-Cogen,PV,11/2020,80323,9020,E
35,59851,N,Great Bay Solar 1,Great Bay Solar I LLC,59633,MD,22,NAICS-22 Non-Cogen,PV,12/2020,60892,6838,E
36,60735,N,Longview Solar,GSRP,61944,MD,22,NAICS-22 Non-Cogen,PV,1/2020,10793,1212,E
37,60735,N,Longview Solar,GSRP,61944,MD,22,NAICS-22 Non-Cogen,PV,2/2020,12966,1456,E
38,60735,N,Longview Solar,GSRP,61944,MD,22,NAICS-22 Non-Cogen,PV,3/2020,17659,1983,E
39,60735,N,Longview Solar,GSRP,61944,MD,22,NAICS-22 Non-Cogen,PV,4/2020,17400,1954,E
40,60735,N,Longview Solar,GSRP,61944,MD,22,NAICS-22 Non-Cogen,PV,5/2020,24231,2721,E
41,60735,N,Longview Solar,GSRP,61944,MD,22,NAICS-22 Non-Cogen,PV,6/2020,28923,3248,E
42,60735,N,Longview Solar,GSRP,61944,MD,22,NAICS-22 Non-Cogen,PV,7/2020,28051,3150,E
43,60735,N,Longview Solar,GSRP,61944,MD,22,NAICS-22 Non-Cogen,PV,8/2020,20927,2350,E
44,60735,N,Longview Solar,GSRP,61944,MD,22,NAICS-22 Non-Cogen,PV,9/2020,16617,1866,E
45,60735,N,Longview Solar,GSRP,61944,MD,22,NAICS-22 Non-Cogen,PV,10/2020,13322,1496,E
46,60735,N,Longview Solar,GSRP,61944,MD,22,NAICS-22 Non-Cogen,PV,11/2020,10731,1205,E
47,60735,N,Longview Solar,GSRP,61944,MD,22,NAICS-22 Non-Cogen,PV,12/2020,8834,992,E
48,60737,N,Church Hill,GSRP,61944,MD,22,NAICS-22 Non-Cogen,PV,1/2020,4987,560,E
49,60737,N,Church Hill,GSRP,61944,MD,22,NAICS-22 Non-Cogen,PV,2/2020,5619,631,E
50,60737,N,Church Hill,GSRP,61944,MD,22,NAICS-22 Non-Cogen,PV,3/2020,6812,765,E
51,60737,N,Church Hill,GSRP,61944,MD,22,NAICS-22 Non-Cogen,PV,4/2020,7249,814,E
52,60737,N,Church Hill,GSRP,61944,MD,22,NAICS-22 Non-Cogen,PV,5/2020,8629,969,E
53,60737,N,Church Hill,GSRP,61944,MD,22,NAICS-22 Non-Cogen,PV,6/2020,9413,1057,E
54,60737,N,Church Hill,GSRP,61944,MD,22,NAICS-22 Non-Cogen,PV,7/2020,9484,1065,E
55,60737,N,Church Hill,GSRP,61944,MD,22,NAICS-22 Non-Cogen,PV,8/2020,8326,935,E
56,60737,N,Church Hill,GSRP,61944,MD,22,NAICS-22 Non-Cogen,PV,9/2020,6964,782,E
57,60737,N,Church Hill,GSRP,61944,MD,22,NAICS-22 Non-Cogen,PV,10/2020,6109,686,E
58,60737,N,Church Hill,GSRP,61944,MD,22,NAICS-22 Non-Cogen,PV,11/2020,5779,649,E
59,60737,N,Church Hill,GSRP,61944,MD,22,NAICS-22 Non-Cogen,PV,12/2020,4265,479,E
60,60849,N,Emmitsburg Solar Arrays,"UGI Energy Services, LLC",60508,MD,22,NAICS-22 Non-Cogen,PV,1/2020,1558,175,C
61,60849,N,Emmitsburg Solar Arrays,"UGI Energy Services, LLC",60508,MD,22,NAICS-22 Non-Cogen,PV,2/2020,1621,182,C
62,60849,N,Emmitsburg Solar Arrays,"UGI Energy Services, LLC",60508,MD,22,NAICS-22 Non-Cogen,PV,3/2020,2306,259,C
63,60849,N,Emmitsburg Solar Arrays,"UGI Energy Services, LLC",60508,MD,22,NAICS-22 Non-Cogen,PV,4/2020,2137,240,C
64,60849,N,Emmitsburg Solar Arrays,"UGI Energy Services, LLC",60508,MD,22,NAICS-22 Non-Cogen,PV,5/2020,3028,340,C
65,60849,N,Emmitsburg Solar Arrays,"UGI Energy Services, LLC",60508,MD,22,NAICS-22 Non-Cogen,PV,6/2020,2948,331,C
66,60849,N,Emmitsburg Solar Arrays,"UGI Energy Services, LLC",60508,MD,22,NAICS-22 Non-Cogen,PV,7/2020,2805,315,C
67,60849,N,Emmitsburg Solar Arrays,"UGI Energy Services, LLC",60508,MD,22,NAICS-22 Non-Cogen,PV,8/2020,2600,292,C
68,60849,N,Emmitsburg Solar Arrays,"UGI Energy Services, LLC",60508,MD,22,NAICS-22 Non-Cogen,PV,9/2020,2413,271,C
69,60849,N,Emmitsburg Solar Arrays,"UGI Energy Services, LLC",60508,MD,22,NAICS-22 Non-Cogen,PV,10/2020,2013,226,C
70,60849,N,Emmitsburg Solar Arrays,"UGI Energy Services, LLC",60508,MD,22,NAICS-22 Non-Cogen,PV,11/2020,1852,208,C
71,60849,N,Emmitsburg Solar Arrays,"UGI Energy Services, LLC",60508,MD,22,NAICS-22 Non-Cogen,PV,12/2020,1265,142,C
72,62323,N,Macy's MD Joppa Solar Project,"Northstar Macy's Maryland 2015, LLC",61821,MD,421,Commercial NAICS Non-Cogen,PV,1/2020,1247,140,N
73,62323,N,Macy's MD Joppa Solar Project,"Northstar Macy's Maryland 2015, LLC",61821,MD,421,Commercial NAICS Non-Cogen,PV,2/2020,1514,170,N
74,62323,N,Macy's MD Joppa Solar Project,"Northstar Macy's Maryland 2015, LLC",61821,MD,421,Commercial NAICS Non-Cogen,PV,3/2020,2066,232,N
75,62323,N,Macy's MD Joppa Solar Project,"Northstar Macy's Maryland 2015, LLC",61821,MD,421,Commercial NAICS Non-Cogen,PV,4/2020,2395,269,N
76,62323,N,Macy's MD Joppa Solar Project,"Northstar Macy's Maryland 2015, LLC",61821,MD,421,Commercial NAICS Non-Cogen,PV,5/2020,2814,316,N
77,62323,N,Macy's MD Joppa Solar Project,"Northstar Macy's Maryland 2015, LLC",61821,MD,421,Commercial NAICS Non-Cogen,PV,6/2020,3197,359,N
78,62323,N,Macy's MD Joppa Solar Project,"Northstar Macy's Maryland 2015, LLC",61821,MD,421,Commercial NAICS Non-Cogen,PV,7/2020,3188,358,N
79,62323,N,Macy's MD Joppa Solar Project,"Northstar Macy's Maryland 2015, LLC",61821,MD,421,Commercial NAICS Non-Cogen,PV,8/2020,2672,300,N
80,62323,N,Macy's MD Joppa Solar Project,"Northstar Macy's Maryland 2015, LLC",61821,MD,421,Commercial NAICS Non-Cogen,PV,9/2020,2244,252,N
81,62323,N,Macy's MD Joppa Solar Project,"Northstar Macy's Maryland 2015, LLC",61821,MD,421,Commercial NAICS Non-Cogen,PV,10/2020,1701,191,N
82,62323,N,Macy's MD Joppa Solar Project,"Northstar Macy's Maryland 2015, LLC",61821,MD,421,Commercial NAICS Non-Cogen,PV,11/2020,1452,163,N
83,62323,N,Macy's MD Joppa Solar Project,"Northstar Macy's Maryland 2015, LLC",61821,MD,421,Commercial NAICS Non-Cogen,PV,12/2020,1069,120,N
84,99999,N,State-Fuel Level Increment,State-Fuel Level Increment,99999,MD,99999,Electric Utility,PV,1/2020,4456,500.412,#N/A
85,99999,N,State-Fuel Level Increment,State-Fuel Level Increment,99999,MD,99999,Electric Utility,PV,2/2020,5293,594.422,#N/A
86,99999,N,State-Fuel Level Increment,State-Fuel Level Increment,99999,MD,99999,Electric Utility,PV,3/2020,6407,719.486,#N/A
87,99999,N,State-Fuel Level Increment,State-Fuel Level Increment,99999,MD,99999,Electric Utility,PV,4/2020,7925,889.918,#N/A
88,99999,N,State-Fuel Level Increment,State-Fuel Level Increment,99999,MD,99999,Electric Utility,PV,5/2020,9093,1021.156,#N/A
89,99999,N,State-Fuel Level Increment,State-Fuel Level Increment,99999,MD,99999,Electric Utility,PV,6/2020,8886,997.829,#N/A
90,99999,N,State-Fuel Level Increment,State-Fuel Level Increment,99999,MD,99999,Electric Utility,PV,7/2020,9619,1080.127,#N/A
91,99999,N,State-Fuel Level Increment,State-Fuel Level Increment,99999,MD,99999,Electric Utility,PV,8/2020,8358,938.55,#N/A
92,99999,N,State-Fuel Level Increment,State-Fuel Level Increment,99999,MD,99999,Electric Utility,PV,9/2020,6919,777.026,#N/A
93,99999,N,State-Fuel Level Increment,State-Fuel Level Increment,99999,MD,99999,Electric Utility,PV,10/2020,6464,725.854,#N/A
94,99999,N,State-Fuel Level Increment,State-Fuel Level Increment,99999,MD,99999,Electric Utility,PV,11/2020,5313,596.617,#N/A
95,99999,N,State-Fuel Level Increment,State-Fuel Level Increment,99999,MD,99999,Electric Utility,PV,12/2020,4441,498.718,#N/A
96,99999,N,State-Fuel Level Increment,State-Fuel Level Increment,99999,MD,99999,NAICS-22 Non-Cogen,PV,1/2020,158537,17803.273,#N/A
97,99999,N,State-Fuel Level Increment,State-Fuel Level Increment,99999,MD,99999,NAICS-22 Non-Cogen,PV,2/2020,190499,21392.869,#N/A
98,99999,N,State-Fuel Level Increment,State-Fuel Level Increment,99999,MD,99999,NAICS-22 Non-Cogen,PV,3/2020,234650,26350.96,#N/A
99,99999,N,State-Fuel Level Increment,State-Fuel Level Increment,99999,MD,99999,NAICS-22 Non-Cogen,PV,4/2020,291685,32755.069,#N/A
100,99999,N,State-Fuel Level Increment,State-Fuel Level Increment,99999,MD,99999,NAICS-22 Non-Cogen,PV,5/2020,348811,39170.121,#N/A
101,99999,N,State-Fuel Level Increment,State-Fuel Level Increment,99999,MD,99999,NAICS-22 Non-Cogen,PV,6/2020,339373,38110.917,#N/A
102,99999,N,State-Fuel Level Increment,State-Fuel Level Increment,99999,MD,99999,NAICS-22 Non-Cogen,PV,7/2020,366368,41142.493,#N/A
103,99999,N,State-Fuel Level Increment,State-Fuel Level Increment,99999,MD,99999,NAICS-22 Non-Cogen,PV,8/2020,321645,36119.237,#N/A
104,99999,N,State-Fuel Level Increment,State-Fuel Level Increment,99999,MD,99999,NAICS-22 Non-Cogen,PV,9/2020,265308,29793.284,#N/A
105,99999,N,State-Fuel Level Increment,State-Fuel Level Increment,99999,MD,99999,NAICS-22 Non-Cogen,PV,10/2020,248888,27949.61,#N/A
106,99999,N,State-Fuel Level Increment,State-Fuel Level Increment,99999,MD,99999,NAICS-22 Non-Cogen,PV,11/2020,212204,23829.367,#N/A
107,99999,N,State-Fuel Level Increment,State-Fuel Level Increment,99999,MD,99999,NAICS-22 Non-Cogen,PV,12/2020,179867,20198.628,#N/A
108,99999,N,State-Fuel Level Increment,State-Fuel Level Increment,99999,MD,99999,Commercial NAICS Non-Cogen,PV,1/2020,8104,910.118,#N/A
109,99999,N,State-Fuel Level Increment,State-Fuel Level Increment,99999,MD,99999,Commercial NAICS Non-Cogen,PV,2/2020,9723,1091.706,#N/A
110,99999,N,State-Fuel Level Increment,State-Fuel Level Increment,99999,MD,99999,Commercial NAICS Non-Cogen,PV,3/2020,11444,1285.035,#N/A
111,99999,N,State-Fuel Level Increment,State-Fuel Level Increment,99999,MD,99999,Commercial NAICS Non-Cogen,PV,4/2020,14147,1588.745,#N/A
112,99999,N,State-Fuel Level Increment,State-Fuel Level Increment,99999,MD,99999,Commercial NAICS Non-Cogen,PV,5/2020,16423,1844.176,#N/A
113,99999,N,State-Fuel Level Increment,State-Fuel Level Increment,99999,MD,99999,Commercial NAICS Non-Cogen,PV,6/2020,16017,1798.586,#N/A
114,99999,N,State-Fuel Level Increment,State-Fuel Level Increment,99999,MD,99999,Commercial NAICS Non-Cogen,PV,7/2020,17292,1941.836,#N/A
115,99999,N,State-Fuel Level Increment,State-Fuel Level Increment,99999,MD,99999,Commercial NAICS Non-Cogen,PV,8/2020,15114,1697.136,#N/A
116,99999,N,State-Fuel Level Increment,State-Fuel Level Increment,99999,MD,99999,Commercial NAICS Non-Cogen,PV,9/2020,12488,1402.261,#N/A
117,99999,N,State-Fuel Level Increment,State-Fuel Level Increment,99999,MD,99999,Commercial NAICS Non-Cogen,PV,10/2020,11596,1302.209,#N/A
118,99999,N,State-Fuel Level Increment,State-Fuel Level Increment,99999,MD,99999,Commercial NAICS Non-Cogen,PV,11/2020,9358,1050.902,#N/A
119,99999,N,State-Fuel Level Increment,State-Fuel Level Increment,99999,MD,99999,Commercial NAICS Non-Cogen,PV,12/2020,7872,884.003,#N/A
120,57646,N,McCormick & Co. Inc. at Belcamp,"Constellation Solar Maryland, LLC",56975,MD,22,NAICS-22 Non-Cogen,PV,1/2019,1323,148.549,N
121,57646,N,McCormick & Co. Inc. at Belcamp,"Constellation Solar Maryland, LLC",56975,MD,22,NAICS-22 Non-Cogen,PV,2/2019,1302,146.258,N
122,57646,N,McCormick & Co. Inc. at Belcamp,"Constellation Solar Maryland, LLC",56975,MD,22,NAICS-22 Non-Cogen,PV,3/2019,2023,227.125,N
123,57646,N,McCormick & Co. Inc. at Belcamp,"Constellation Solar Maryland, LLC",56975,MD,22,NAICS-22 Non-Cogen,PV,4/2019,2125,238.623,N
124,57646,N,McCormick & Co. Inc. at Belcamp,"Constellation Solar Maryland, LLC",56975,MD,22,NAICS-22 Non-Cogen,PV,5/2019,2292,257.359,N
125,57646,N,McCormick & Co. Inc. at Belcamp,"Constellation Solar Maryland, LLC",56975,MD,22,NAICS-22 Non-Cogen,PV,6/2019,2035,228.528,N
126,57646,N,McCormick & Co. Inc. at Belcamp,"Constellation Solar Maryland, LLC",56975,MD,22,NAICS-22 Non-Cogen,PV,7/2019,2167,243.348,N
127,57646,N,McCormick & Co. Inc. at Belcamp,"Constellation Solar Maryland, LLC",56975,MD,22,NAICS-22 Non-Cogen,PV,8/2019,1973,221.552,N
128,57646,N,McCormick & Co. Inc. at Belcamp,"Constellation Solar Maryland, LLC",56975,MD,22,NAICS-22 Non-Cogen,PV,9/2019,2020,226.876,N
129,57646,N,McCormick & Co. Inc. at Belcamp,"Constellation Solar Maryland, LLC",56975,MD,22,NAICS-22 Non-Cogen,PV,10/2019,1652,185.516,N
130,57646,N,McCormick & Co. Inc. at Belcamp,"Constellation Solar Maryland, LLC",56975,MD,22,NAICS-22 Non-Cogen,PV,11/2019,1478,165.997,N
131,57646,N,McCormick & Co. Inc. at Belcamp,"Constellation Solar Maryland, LLC",56975,MD,22,NAICS-22 Non-Cogen,PV,12/2019,1249,140.269,N
132,57747,N,FedEx Field Solar Facility,NRG Solar Arrowhead LLC,57052,MD,22,NAICS-22 Non-Cogen,PV,1/2019,1180,132.473,C
133,57747,N,FedEx Field Solar Facility,NRG Solar Arrowhead LLC,57052,MD,22,NAICS-22 Non-Cogen,PV,2/2019,1161,130.428,C
134,57747,N,FedEx Field Solar Facility,NRG Solar Arrowhead LLC,57052,MD,22,NAICS-22 Non-Cogen,PV,3/2019,1804,202.543,C
135,57747,N,FedEx Field Solar Facility,NRG Solar Arrowhead LLC,57052,MD,22,NAICS-22 Non-Cogen,PV,4/2019,1895,212.797,C
136,57747,N,FedEx Field Solar Facility,NRG Solar Arrowhead LLC,57052,MD,22,NAICS-22 Non-Cogen,PV,5/2019,2044,229.505,C
137,57747,N,FedEx Field Solar Facility,NRG Solar Arrowhead LLC,57052,MD,22,NAICS-22 Non-Cogen,PV,6/2019,1815,203.794,C
138,57747,N,FedEx Field Solar Facility,NRG Solar Arrowhead LLC,57052,MD,22,NAICS-22 Non-Cogen,PV,7/2019,1932,217.011,C
139,57747,N,FedEx Field Solar Facility,NRG Solar Arrowhead LLC,57052,MD,22,NAICS-22 Non-Cogen,PV,8/2019,1759,197.573,C
140,57747,N,FedEx Field Solar Facility,NRG Solar Arrowhead LLC,57052,MD,22,NAICS-22 Non-Cogen,PV,9/2019,1802,202.321,C
141,57747,N,FedEx Field Solar Facility,NRG Solar Arrowhead LLC,57052,MD,22,NAICS-22 Non-Cogen,PV,10/2019,1473,165.437,C
142,57747,N,FedEx Field Solar Facility,NRG Solar Arrowhead LLC,57052,MD,22,NAICS-22 Non-Cogen,PV,11/2019,1318,148.031,C
143,57747,N,FedEx Field Solar Facility,NRG Solar Arrowhead LLC,57052,MD,22,NAICS-22 Non-Cogen,PV,12/2019,1114,125.087,C
144,57758,N,Mount Saint Mary's,Constellation Solar Horizons LLC,57065,MD,22,NAICS-22 Non-Cogen,PV,1/2019,7703,865,C
145,57758,N,Mount Saint Mary's,Constellation Solar Horizons LLC,57065,MD,22,NAICS-22 Non-Cogen,PV,2/2019,10704,1202,C
146,57758,N,Mount Saint Mary's,Constellation Solar Horizons LLC,57065,MD,22,NAICS-22 Non-Cogen,PV,3/2019,15904,1786,C
147,57758,N,Mount Saint Mary's,Constellation Solar Horizons LLC,57065,MD,22,NAICS-22 Non-Cogen,PV,4/2019,16519,1855,C
148,57758,N,Mount Saint Mary's,Constellation Solar Horizons LLC,57065,MD,22,NAICS-22 Non-Cogen,PV,5/2019,16020,1799,C
149,57758,N,Mount Saint Mary's,Constellation Solar Horizons LLC,57065,MD,22,NAICS-22 Non-Cogen,PV,6/2019,20357,2286,C
150,57758,N,Mount Saint Mary's,Constellation Solar Horizons LLC,57065,MD,22,NAICS-22 Non-Cogen,PV,7/2019,22013,2472,C
151,57758,N,Mount Saint Mary's,Constellation Solar Horizons LLC,57065,MD,22,NAICS-22 Non-Cogen,PV,8/2019,19983,2244,C
152,57758,N,Mount Saint Mary's,Constellation Solar Horizons LLC,57065,MD,22,NAICS-22 Non-Cogen,PV,9/2019,18006,2022,C
153,57758,N,Mount Saint Mary's,Constellation Solar Horizons LLC,57065,MD,22,NAICS-22 Non-Cogen,PV,10/2019,12503,1404,C
154,57758,N,Mount Saint Mary's,Constellation Solar Horizons LLC,57065,MD,22,NAICS-22 Non-Cogen,PV,11/2019,11247,1263,C
155,57758,N,Mount Saint Mary's,Constellation Solar Horizons LLC,57065,MD,22,NAICS-22 Non-Cogen,PV,12/2019,7961,894,C
156,57879,N,Perdue Salisbury Photovoltaic,Terraform Arcadia,63249,MD,22,NAICS-22 Non-Cogen,PV,1/2019,874,98.178,E
157,57879,N,Perdue Salisbury Photovoltaic,Terraform Arcadia,63249,MD,22,NAICS-22 Non-Cogen,PV,2/2019,861,96.663,E
158,57879,N,Perdue Salisbury Photovoltaic,Terraform Arcadia,63249,MD,22,NAICS-22 Non-Cogen,PV,3/2019,1337,150.108,E
159,57879,N,Perdue Salisbury Photovoltaic,Terraform Arcadia,63249,MD,22,NAICS-22 Non-Cogen,PV,4/2019,1404,157.707,E
160,57879,N,Perdue Salisbury Photovoltaic,Terraform Arcadia,63249,MD,22,NAICS-22 Non-Cogen,PV,5/2019,1515,170.09,E
161,57879,N,Perdue Salisbury Photovoltaic,Terraform Arcadia,63249,MD,22,NAICS-22 Non-Cogen,PV,6/2019,1345,151.036,E
162,57879,N,Perdue Salisbury Photovoltaic,Terraform Arcadia,63249,MD,22,NAICS-22 Non-Cogen,PV,7/2019,1432,160.83,E
163,57879,N,Perdue Salisbury Photovoltaic,Terraform Arcadia,63249,MD,22,NAICS-22 Non-Cogen,PV,8/2019,1304,146.425,E
164,57879,N,Perdue Salisbury Photovoltaic,Terraform Arcadia,63249,MD,22,NAICS-22 Non-Cogen,PV,9/2019,1335,149.943,E
165,57879,N,Perdue Salisbury Photovoltaic,Terraform Arcadia,63249,MD,22,NAICS-22 Non-Cogen,PV,10/2019,1092,122.608,E
166,57879,N,Perdue Salisbury Photovoltaic,Terraform Arcadia,63249,MD,22,NAICS-22 Non-Cogen,PV,11/2019,977,109.708,E
167,57879,N,Perdue Salisbury Photovoltaic,Terraform Arcadia,63249,MD,22,NAICS-22 Non-Cogen,PV,12/2019,826,92.704,E
168,58014,N,IKEA Perryville 460,IKEA Property Inc,57389,MD,53,Commercial NAICS Non-Cogen,PV,1/2019,2847,319.716,E
169,58014,N,IKEA Perryville 460,IKEA Property Inc,57389,MD,53,Commercial NAICS Non-Cogen,PV,2/2019,2803,314.786,E
170,58014,N,IKEA Perryville 460,IKEA Property Inc,57389,MD,53,Commercial NAICS Non-Cogen,PV,3/2019,4353,488.833,E
171,58014,N,IKEA Perryville 460,IKEA Property Inc,57389,MD,53,Commercial NAICS Non-Cogen,PV,4/2019,4573,513.58,E
172,58014,N,IKEA Perryville 460,IKEA Property Inc,57389,MD,53,Commercial NAICS Non-Cogen,PV,5/2019,4933,553.905,E
173,58014,N,IKEA Perryville 460,IKEA Property Inc,57389,MD,53,Commercial NAICS Non-Cogen,PV,6/2019,4380,491.853,E
174,58014,N,IKEA Perryville 460,IKEA Property Inc,57389,MD,53,Commercial NAICS Non-Cogen,PV,7/2019,4664,523.75,E
175,58014,N,IKEA Perryville 460,IKEA Property Inc,57389,MD,53,Commercial NAICS Non-Cogen,PV,8/2019,4246,476.839,E
176,58014,N,IKEA Perryville 460,IKEA Property Inc,57389,MD,53,Commercial NAICS Non-Cogen,PV,9/2019,4348,488.296,E
177,58014,N,IKEA Perryville 460,IKEA Property Inc,57389,MD,53,Commercial NAICS Non-Cogen,PV,10/2019,3556,399.279,E
178,58014,N,IKEA Perryville 460,IKEA Property Inc,57389,MD,53,Commercial NAICS Non-Cogen,PV,11/2019,3181,357.268,E
179,58014,N,IKEA Perryville 460,IKEA Property Inc,57389,MD,53,Commercial NAICS Non-Cogen,PV,12/2019,2688,301.895,E
180,58015,N,IKEA College Park 411,IKEA Property Inc,57389,MD,53,Commercial NAICS Non-Cogen,PV,1/2019,783,87.97,C
181,58015,N,IKEA College Park 411,IKEA Property Inc,57389,MD,53,Commercial NAICS Non-Cogen,PV,2/2019,771,86.611,C
182,58015,N,IKEA College Park 411,IKEA Property Inc,57389,MD,53,Commercial NAICS Non-Cogen,PV,3/2019,1198,134.499,C
183,58015,N,IKEA College Park 411,IKEA Property Inc,57389,MD,53,Commercial NAICS Non-Cogen,PV,4/2019,1258,141.308,C
184,58015,N,IKEA College Park 411,IKEA Property Inc,57389,MD,53,Commercial NAICS Non-Cogen,PV,5/2019,1357,152.403,C
185,58015,N,IKEA College Park 411,IKEA Property Inc,57389,MD,53,Commercial NAICS Non-Cogen,PV,6/2019,1205,135.33,C
186,58015,N,IKEA College Park 411,IKEA Property Inc,57389,MD,53,Commercial NAICS Non-Cogen,PV,7/2019,1283,144.106,C
187,58015,N,IKEA College Park 411,IKEA Property Inc,57389,MD,53,Commercial NAICS Non-Cogen,PV,8/2019,1168,131.199,C
188,58015,N,IKEA College Park 411,IKEA Property Inc,57389,MD,53,Commercial NAICS Non-Cogen,PV,9/2019,1196,134.351,C
189,58015,N,IKEA College Park 411,IKEA Property Inc,57389,MD,53,Commercial NAICS Non-Cogen,PV,10/2019,978,109.859,C
190,58015,N,IKEA College Park 411,IKEA Property Inc,57389,MD,53,Commercial NAICS Non-Cogen,PV,11/2019,875,98.3,C
191,58015,N,IKEA College Park 411,IKEA Property Inc,57389,MD,53,Commercial NAICS Non-Cogen,PV,12/2019,740,83.064,C
192,58239,N,Kent County-Kennedyville,Terraform Arcadia,63249,MD,22,NAICS-22 Non-Cogen,PV,1/2019,823,92.43,E
193,58239,N,Kent County-Kennedyville,Terraform Arcadia,63249,MD,22,NAICS-22 Non-Cogen,PV,2/2019,810,91.005,E
